sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,conceptId,comment
372-Diagnostic Tests-Scoring test result-QUSTIONAIRE,372-Diagnostic Tests-Scoring test result-QUSTIONAIRE,3,,0.32812872529029846,APPROVED,0,
372-Diagnostic Tests-Scoring test result-20/20*5,372-Diagnostic Tests-Scoring test result-20/20*5,1,,0.29601582884788513,APPROVED,0,
372-Diagnostic Tests-Scoring test result-A = 9 D - 10,372-Diagnostic Tests-Scoring test result-A = 9 D - 10,1,,0.2807171940803528,APPROVED,0,
372-Diagnostic Tests-Scoring test result-49,372-Diagnostic Tests-Scoring test result-49,21,,0.3662828505039215,APPROVED,0,
372-Diagnostic Tests-Scoring test result-(A4 D3),372-Diagnostic Tests-Scoring test result-(A4 D3),1,,0.30163708329200745,APPROVED,0,
372-Diagnostic Tests-Scoring test result-AUDIT C+,372-Diagnostic Tests-Scoring test result-AUDIT C+,3,,0.322054922580719,APPROVED,0,
372-Diagnostic Tests-Scoring test result-JBS RISK CALC,372-Diagnostic Tests-Scoring test result-JBS RISK CALC,1,,0.29583853483200073,APPROVED,0,
372-Diagnostic Tests-Scoring test result-BECK,372-Diagnostic Tests-Scoring test result-BECK,21,,0.3685855269432068,APPROVED,0,
372-Diagnostic Tests-Scoring test result-DOING IT NOW,372-Diagnostic Tests-Scoring test result-DOING IT NOW,3,,0.3370092511177063,APPROVED,0,
372-Diagnostic Tests-Scoring test result-TETOTALLER,372-Diagnostic Tests-Scoring test result-TETOTALLER,1,,0.346225768327713,APPROVED,0,
372-Diagnostic Tests-Scoring test result-43826,372-Diagnostic Tests-Scoring test result-43826,21,,0.32204145193099976,APPROVED,0,
372-Diagnostic Tests-Scoring test result-DEPOINTS,372-Diagnostic Tests-Scoring test result-DEPOINTS,1,,0.37422674894332886,APPROVED,0,
372-Diagnostic Tests-Scoring test result-10/20 X 50,372-Diagnostic Tests-Scoring test result-10/20 X 50,1,,0.33164486289024353,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PRIMARY CVD,372-Diagnostic Tests-Scoring test result-PRIMARY CVD,1,,0.34277722239494324,APPROVED,0,
372-Diagnostic Tests-Scoring test result-OUT OF 21,372-Diagnostic Tests-Scoring test result-OUT OF 21,21,,0.3432635962963104,APPROVED,0,
372-Diagnostic Tests-Scoring test result-FACE-TO-FACE,372-Diagnostic Tests-Scoring test result-FACE-TO-FACE,3,,0.3517640233039856,APPROVED,0,
372-Diagnostic Tests-Scoring test result-15-21,372-Diagnostic Tests-Scoring test result-15-21,1,,0.3522394001483917,APPROVED,0,
372-Diagnostic Tests-Scoring test result-43765,372-Diagnostic Tests-Scoring test result-43765,21,,0.3261365592479706,APPROVED,0,
372-Diagnostic Tests-Scoring test result-FRAM/EMIMS,372-Diagnostic Tests-Scoring test result-FRAM/EMIMS,1,,0.30348092317581177,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QUESSTIONAIRE,372-Diagnostic Tests-Scoring test result-QUESSTIONAIRE,3,,0.3223287761211395,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QURISK,372-Diagnostic Tests-Scoring test result-QURISK,1,,0.33677107095718384,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CHD RISK,372-Diagnostic Tests-Scoring test result-CHD RISK,21,,0.3314574062824249,APPROVED,0,
372-Diagnostic Tests-Scoring test result-DOING WELL,372-Diagnostic Tests-Scoring test result-DOING WELL,1,,0.356775164604187,APPROVED,0,
372-Diagnostic Tests-Scoring test result-14885,372-Diagnostic Tests-Scoring test result-14885,3,,0.3299958407878876,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.131,372-Diagnostic Tests-Scoring test result-0.131,1,,0.34533071517944336,APPROVED,0,
372-Diagnostic Tests-Scoring test result-15-30%,372-Diagnostic Tests-Scoring test result-15-30%,21,,0.3351452350616455,APPROVED,0,
372-Diagnostic Tests-Scoring test result-OUT OF MAX 30,372-Diagnostic Tests-Scoring test result-OUT OF MAX 30,1,,0.3300129473209381,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PAPER TEST,372-Diagnostic Tests-Scoring test result-PAPER TEST,3,,0.3524574041366577,APPROVED,0,
372-Diagnostic Tests-Scoring test result-43615,372-Diagnostic Tests-Scoring test result-43615,21,,0.3297073543071747,APPROVED,0,
372-Diagnostic Tests-Scoring test result-3 QU'S,372-Diagnostic Tests-Scoring test result-3 QU'S,1,,0.3018723726272583,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.213,372-Diagnostic Tests-Scoring test result-0.213,1,,0.34404903650283813,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QUESTIO,372-Diagnostic Tests-Scoring test result-QUESTIO,3,,0.35945335030555725,APPROVED,0,
372-Diagnostic Tests-Scoring test result-UNKNOWN,372-Diagnostic Tests-Scoring test result-UNKNOWN,1,,0.447349488735199,APPROVED,0,
372-Diagnostic Tests-Scoring test result-JOINT SOCIETI,372-Diagnostic Tests-Scoring test result-JOINT SOCIETI,21,,0.37607911229133606,APPROVED,0,
372-Diagnostic Tests-Scoring test result-AUDIT-C SCORE,372-Diagnostic Tests-Scoring test result-AUDIT-C SCORE,3,,0.3460560739040375,APPROVED,0,
372-Diagnostic Tests-Scoring test result-HEALTH QUESTI,372-Diagnostic Tests-Scoring test result-HEALTH QUESTI,1,,0.33254727721214294,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.006,372-Diagnostic Tests-Scoring test result-0.006,1,,0.3587738573551178,APPROVED,0,
372-Diagnostic Tests-Scoring test result-55,372-Diagnostic Tests-Scoring test result-55,21,,0.3643333613872528,APPROVED,0,
372-Diagnostic Tests-Scoring test result-6.4,372-Diagnostic Tests-Scoring test result-6.4,3,,0.3513469994068146,APPROVED,0,
372-Diagnostic Tests-Scoring test result-MDCCALC,372-Diagnostic Tests-Scoring test result-MDCCALC,1,,0.322563499212265,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CHADS2 SCORE,372-Diagnostic Tests-Scoring test result-CHADS2 SCORE,1,,0.5678664445877075,APPROVED,4229700,
372-Diagnostic Tests-Scoring test result-NONE,372-Diagnostic Tests-Scoring test result-NONE,21,,0.3687724769115448,APPROVED,0,
372-Diagnostic Tests-Scoring test result-11.4,372-Diagnostic Tests-Scoring test result-11.4,3,,0.3561215400695801,APPROVED,0,
372-Diagnostic Tests-Scoring test result-6.69,372-Diagnostic Tests-Scoring test result-6.69,1,,0.3377821445465088,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.025,372-Diagnostic Tests-Scoring test result-0.025,21,,0.35900017619132996,APPROVED,0,
372-Diagnostic Tests-Scoring test result-10.17,372-Diagnostic Tests-Scoring test result-10.17,1,,0.3564903140068054,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PRINTOUT,372-Diagnostic Tests-Scoring test result-PRINTOUT,3,,0.3527452349662781,APPROVED,0,
372-Diagnostic Tests-Scoring test result-2 LEVEL,372-Diagnostic Tests-Scoring test result-2 LEVEL,1,,0.38124945759773254,APPROVED,0,
372-Diagnostic Tests-Scoring test result-53,372-Diagnostic Tests-Scoring test result-53,20,,0.3596173822879791,APPROVED,0,
372-Diagnostic Tests-Scoring test result-144,372-Diagnostic Tests-Scoring test result-144,1,,0.3590824604034424,APPROVED,0,
372-Diagnostic Tests-Scoring test result-BNF CHARTS,372-Diagnostic Tests-Scoring test result-BNF CHARTS,3,,0.30844566226005554,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.022,372-Diagnostic Tests-Scoring test result-0.022,20,,0.35374870896339417,APPROVED,0,
372-Diagnostic Tests-Scoring test result-7X1.5 FH,372-Diagnostic Tests-Scoring test result-7X1.5 FH,1,,0.2822403609752655,APPROVED,0,
372-Diagnostic Tests-Scoring test result-% (FRAMPLUS),372-Diagnostic Tests-Scoring test result-% (FRAMPLUS),1,,0.3047388195991516,APPROVED,0,
372-Diagnostic Tests-Scoring test result-J2BS,372-Diagnostic Tests-Scoring test result-J2BS,3,,0.2924146056175232,APPROVED,0,
372-Diagnostic Tests-Scoring test result-17/27,372-Diagnostic Tests-Scoring test result-17/27,20,,0.3212408423423767,APPROVED,0,
372-Diagnostic Tests-Scoring test result-OXFORD SCORE,372-Diagnostic Tests-Scoring test result-OXFORD SCORE,1,,0.386373907327652,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CVA RISK OVER,372-Diagnostic Tests-Scoring test result-CVA RISK OVER,1,,0.3068861663341522,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PHQ(,372-Diagnostic Tests-Scoring test result-PHQ(,20,,0.31806519627571106,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QUESTI,372-Diagnostic Tests-Scoring test result-QUESTI,1,,0.3599788248538971,APPROVED,0,
372-Diagnostic Tests-Scoring test result-MOD DEPRESSIO,372-Diagnostic Tests-Scoring test result-MOD DEPRESSIO,3,,0.3760054409503937,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.266,372-Diagnostic Tests-Scoring test result-0.266,1,,0.3414876461029053,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.085,372-Diagnostic Tests-Scoring test result-0.085,1,,0.3474925458431244,APPROVED,0,
372-Diagnostic Tests-Scoring test result-SHEFFIELD TAB,372-Diagnostic Tests-Scoring test result-SHEFFIELD TAB,20,,0.41835376620292664,APPROVED,0,
372-Diagnostic Tests-Scoring test result-A13 + D7,372-Diagnostic Tests-Scoring test result-A13 + D7,1,,0.29205501079559326,APPROVED,0,
372-Diagnostic Tests-Scoring test result-WHOFRAXHIP,372-Diagnostic Tests-Scoring test result-WHOFRAXHIP,3,,0.3116832375526428,APPROVED,0,
372-Diagnostic Tests-Scoring test result-23/27,372-Diagnostic Tests-Scoring test result-23/27,20,,0.31854256987571716,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.0093,372-Diagnostic Tests-Scoring test result-0.0093,1,,0.341578871011734,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PNDS,372-Diagnostic Tests-Scoring test result-PNDS,1,,0.34214600920677185,APPROVED,0,
372-Diagnostic Tests-Scoring test result-ASSIGN SCOT,372-Diagnostic Tests-Scoring test result-ASSIGN SCOT,3,,0.3575478494167328,APPROVED,0,
372-Diagnostic Tests-Scoring test result-14/30,372-Diagnostic Tests-Scoring test result-14/30,20,,0.3206568658351898,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QESTIONAIRE,372-Diagnostic Tests-Scoring test result-QESTIONAIRE,1,,0.2946532368659973,APPROVED,0,
372-Diagnostic Tests-Scoring test result-SEVERE ANXIET,372-Diagnostic Tests-Scoring test result-SEVERE ANXIET,1,,0.3603542149066925,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PAPER FORM,372-Diagnostic Tests-Scoring test result-PAPER FORM,3,,0.34696176648139954,APPROVED,0,
372-Diagnostic Tests-Scoring test result-FRAMLINGHAM,372-Diagnostic Tests-Scoring test result-FRAMLINGHAM,20,,0.3258652687072754,APPROVED,0,
372-Diagnostic Tests-Scoring test result-7 X1.5,372-Diagnostic Tests-Scoring test result-7 X1.5,1,,0.31276270747184753,APPROVED,0,
372-Diagnostic Tests-Scoring test result-RISK CHARTS,372-Diagnostic Tests-Scoring test result-RISK CHARTS,1,,0.3307926654815674,APPROVED,0,
372-Diagnostic Tests-Scoring test result-INTERMEDIATE,372-Diagnostic Tests-Scoring test result-INTERMEDIATE,3,,0.35403984785079956,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CISS,372-Diagnostic Tests-Scoring test result-CISS,20,,0.37701696157455444,APPROVED,0,
372-Diagnostic Tests-Scoring test result-LOW MOOD,372-Diagnostic Tests-Scoring test result-LOW MOOD,1,,0.39020806550979614,APPROVED,0,
372-Diagnostic Tests-Scoring test result-MMSE.,372-Diagnostic Tests-Scoring test result-MMSE.,1,,0.337624192237854,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.179,372-Diagnostic Tests-Scoring test result-0.179,3,,0.34124985337257385,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QUEST,372-Diagnostic Tests-Scoring test result-QUEST,20,,0.3599788248538971,APPROVED,0,
372-Diagnostic Tests-Scoring test result-15/20*15,372-Diagnostic Tests-Scoring test result-15/20*15,1,,0.283244788646698,APPROVED,0,
372-Diagnostic Tests-Scoring test result-MLSKDJFKLSD,372-Diagnostic Tests-Scoring test result-MLSKDJFKLSD,1,,0.23659895360469818,APPROVED,0,
372-Diagnostic Tests-Scoring test result-NEWS2,372-Diagnostic Tests-Scoring test result-NEWS2,3,,0.3296298682689667,APPROVED,0,
372-Diagnostic Tests-Scoring test result-TEETOTALLER,372-Diagnostic Tests-Scoring test result-TEETOTALLER,20,,0.3958699107170105,APPROVED,0,
372-Diagnostic Tests-Scoring test result-PCR CALCULATO,372-Diagnostic Tests-Scoring test result-PCR CALCULATO,1,,0.318310022354126,APPROVED,0,
372-Diagnostic Tests-Scoring test result-21.1,372-Diagnostic Tests-Scoring test result-21.1,3,,0.36449578404426575,APPROVED,0,
372-Diagnostic Tests-Scoring test result-MOD. DEPRESSI,372-Diagnostic Tests-Scoring test result-MOD. DEPRESSI,1,,0.323714941740036,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CALC,372-Diagnostic Tests-Scoring test result-CALC,20,,0.3824361562728882,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.198,372-Diagnostic Tests-Scoring test result-0.198,1,,0.3449970781803131,APPROVED,0,
372-Diagnostic Tests-Scoring test result-15-19,372-Diagnostic Tests-Scoring test result-15-19,1,,0.3440758287906647,APPROVED,0,
372-Diagnostic Tests-Scoring test result-SELF SCORING,372-Diagnostic Tests-Scoring test result-SELF SCORING,3,,0.3808871805667877,APPROVED,0,
372-Diagnostic Tests-Scoring test result-FRAXX,372-Diagnostic Tests-Scoring test result-FRAXX,20,,0.3520030677318573,APPROVED,0,
372-Diagnostic Tests-Scoring test result-JBSCHDR,372-Diagnostic Tests-Scoring test result-JBSCHDR,1,,0.30537503957748413,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CHA2DS2 VASC,372-Diagnostic Tests-Scoring test result-CHA2DS2 VASC,3,,0.5050033926963806,APPROVED,37017409,
372-Diagnostic Tests-Scoring test result-% ONLINE CALC,372-Diagnostic Tests-Scoring test result-% ONLINE CALC,1,,0.31348589062690735,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.023,372-Diagnostic Tests-Scoring test result-0.023,20,,0.3527706563472748,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.223,372-Diagnostic Tests-Scoring test result-0.223,1,,0.3438565731048584,APPROVED,0,
372-Diagnostic Tests-Scoring test result-/34,372-Diagnostic Tests-Scoring test result-/34,1,,0.3239142894744873,APPROVED,0,
372-Diagnostic Tests-Scoring test result-MOD SEVERE,372-Diagnostic Tests-Scoring test result-MOD SEVERE,3,,0.3803187310695648,APPROVED,0,
372-Diagnostic Tests-Scoring test result-AUDIT C SHORT,372-Diagnostic Tests-Scoring test result-AUDIT C SHORT,20,,0.3288424015045166,APPROVED,0,
372-Diagnostic Tests-Scoring test result-NINE MONTH SC,372-Diagnostic Tests-Scoring test result-NINE MONTH SC,1,,0.33864057064056396,APPROVED,0,
372-Diagnostic Tests-Scoring test result-JBS TOOL,372-Diagnostic Tests-Scoring test result-JBS TOOL,3,,0.32121768593788147,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0/28,372-Diagnostic Tests-Scoring test result-0/28,20,,0.3349526524543762,APPROVED,0,
372-Diagnostic Tests-Scoring test result-RISK OF CVD,372-Diagnostic Tests-Scoring test result-RISK OF CVD,1,,0.3096379339694977,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CH2DS2-VASC,372-Diagnostic Tests-Scoring test result-CH2DS2-VASC,1,,0.5100040435791016,APPROVED,0,
372-Diagnostic Tests-Scoring test result-100,372-Diagnostic Tests-Scoring test result-100,20,,0.3783840239048004,APPROVED,0,
372-Diagnostic Tests-Scoring test result-43781,372-Diagnostic Tests-Scoring test result-43781,3,,0.32540610432624817,APPROVED,0,
372-Diagnostic Tests-Scoring test result-11.8,372-Diagnostic Tests-Scoring test result-11.8,1,,0.35578423738479614,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QRISFRACTURE,372-Diagnostic Tests-Scoring test result-QRISFRACTURE,1,,0.29585209488868713,APPROVED,0,
372-Diagnostic Tests-Scoring test result-18/30,372-Diagnostic Tests-Scoring test result-18/30,20,,0.3292997479438782,APPROVED,0,
372-Diagnostic Tests-Scoring test result-13.1,372-Diagnostic Tests-Scoring test result-13.1,3,,0.3562658429145813,APPROVED,0,
372-Diagnostic Tests-Scoring test result-STRESS PAC,372-Diagnostic Tests-Scoring test result-STRESS PAC,1,,0.3560507595539093,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0/00,372-Diagnostic Tests-Scoring test result-0/00,1,,0.32490774989128113,APPROVED,0,
372-Diagnostic Tests-Scoring test result-33,372-Diagnostic Tests-Scoring test result-33,20,,0.37138503789901733,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.1.2.3,372-Diagnostic Tests-Scoring test result-0.1.2.3,3,,0.3247765600681305,APPROVED,0,
372-Diagnostic Tests-Scoring test result-WASA,372-Diagnostic Tests-Scoring test result-WASA,1,,0.35988152027130127,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CORONARY RISK,372-Diagnostic Tests-Scoring test result-CORONARY RISK,1,,0.3517228066921234,APPROVED,0,
372-Diagnostic Tests-Scoring test result-IPSS SCORE,372-Diagnostic Tests-Scoring test result-IPSS SCORE,19,,0.3297262489795685,APPROVED,0,
372-Diagnostic Tests-Scoring test result-TOOL KIT,372-Diagnostic Tests-Scoring test result-TOOL KIT,3,,0.3541371524333954,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.253,372-Diagnostic Tests-Scoring test result-0.253,1,,0.3457987308502197,APPROVED,0,
372-Diagnostic Tests-Scoring test result-80X34/20,372-Diagnostic Tests-Scoring test result-80X34/20,1,,0.2799980640411377,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0/27,372-Diagnostic Tests-Scoring test result-0/27,19,,0.3313702642917633,APPROVED,0,
372-Diagnostic Tests-Scoring test result-% FRAMPLUS,372-Diagnostic Tests-Scoring test result-% FRAMPLUS,3,,0.31705597043037415,APPROVED,0,
372-Diagnostic Tests-Scoring test result-FAST SCREENIG,372-Diagnostic Tests-Scoring test result-FAST SCREENIG,1,,0.3522266149520874,APPROVED,0,
372-Diagnostic Tests-Scoring test result-CHA2DSS2-VASC,372-Diagnostic Tests-Scoring test result-CHA2DSS2-VASC,1,,0.6124236583709717,APPROVED,37017409,
372-Diagnostic Tests-Scoring test result-AUTO,372-Diagnostic Tests-Scoring test result-AUTO,19,,0.3691790699958801,APPROVED,0,
372-Diagnostic Tests-Scoring test result-A,372-Diagnostic Tests-Scoring test result-A,3,,0.390875905752182,APPROVED,0,
372-Diagnostic Tests-Scoring test result-WITHOUT DXA,372-Diagnostic Tests-Scoring test result-WITHOUT DXA,1,,0.3133314251899719,APPROVED,0,
372-Diagnostic Tests-Scoring test result-2/6 SATISFACT,372-Diagnostic Tests-Scoring test result-2/6 SATISFACT,1,,0.32845303416252136,APPROVED,0,
372-Diagnostic Tests-Scoring test result-43735,372-Diagnostic Tests-Scoring test result-43735,19,,0.3266688883304596,APPROVED,0,
372-Diagnostic Tests-Scoring test result-0.6,372-Diagnostic Tests-Scoring test result-0.6,3,,0.3647445738315582,APPROVED,0,
372-Diagnostic Tests-Scoring test result-24/27,372-Diagnostic Tests-Scoring test result-24/27,19,,0.3198699653148651,APPROVED,0,
372-Diagnostic Tests-Scoring test result-JBSCRPCHART,372-Diagnostic Tests-Scoring test result-JBSCRPCHART,1,,0.2771676778793335,APPROVED,0,
372-Diagnostic Tests-Scoring test result-HEATLANDS,372-Diagnostic Tests-Scoring test result-HEATLANDS,1,,0.32905343174934387,APPROVED,0,
372-Diagnostic Tests-Scoring test result-NYHA,372-Diagnostic Tests-Scoring test result-NYHA,3,,0.3313477635383606,APPROVED,0,
372-Diagnostic Tests-Scoring test result-HQ9,372-Diagnostic Tests-Scoring test result-HQ9,1,,0.32133638858795166,APPROVED,0,
372-Diagnostic Tests-Scoring test result-RISK DISC,372-Diagnostic Tests-Scoring test result-RISK DISC,19,,0.3368179500102997,APPROVED,0,
372-Diagnostic Tests-Scoring test result-%10YR RISK,372-Diagnostic Tests-Scoring test result-%10YR RISK,1,,0.2726936936378479,APPROVED,0,
372-Diagnostic Tests-Scoring test result-SLEEPINESS,372-Diagnostic Tests-Scoring test result-SLEEPINESS,3,,0.37048453092575073,APPROVED,0,
372-Diagnostic Tests-Scoring test result-34,372-Diagnostic Tests-Scoring test result-34,19,,0.3682757318019867,APPROVED,0,
372-Diagnostic Tests-Scoring test result-A D,372-Diagnostic Tests-Scoring test result-A D,1,,0.3738943934440613,APPROVED,0,
372-Diagnostic Tests-Scoring test result-OHQ 9,372-Diagnostic Tests-Scoring test result-OHQ 9,1,,0.30766427516937256,APPROVED,0,
372-Diagnostic Tests-Scoring test result-QIRSK,372-Diagnostic Tests-Scoring test result-QIRSK,3,,0.3119940757751465,APPROVED,0,
